27.92799	-90.87013	1996.40001	-213.87939	-476.88399	-6.69476
16.58224	-80.67909	1955.57383	-203.69466	-459.99164	-11.15794
-10.47299	-57.74924	1526.89898	-151.07354	-391.12284	-12.27373
-7.85475	-33.97014	898.17587	-72.99059	-291.06816	-10.32109
3.491	-28.02537	236.79182	0	-185.81583	-6.69476
9.60025	-2.54776	-306.19632	57.71349	-103.95291	-1.39474
14.83674	27.17611	-608.31002	91.6626	-59.77293	-0.27895
15.70949	22.08059	-767.53211	103.54479	-36.38352	1.11579
19.20049	28.02537	-824.68876	103.54479	-25.98823	5.57897
4.36375	23.7791	-824.68876	103.54479	-25.98823	-2.51054
4.36375	15.28656	-828.77137	101.84733	-24.68882	-1.67369
7.85475	26.32686	-824.68876	103.54479	-25.98823	-2.78948
0.87275	19.53283	-820.60614	105.24224	-24.68882	1.95264
6.982	22.08059	-832.85399	103.54479	-25.98823	0
7.85475	31.42238	-824.68876	103.54479	-23.38941	-1.11579
12.21849	21.23134	-824.68876	103.54479	-25.98823	0.83685
13.96399	22.92985	-828.77137	105.24224	-27.28764	1.67369
0	33.97014	-767.53211	103.54479	-31.18587	-1.11579
-13.96399	255.62532	93.9002	15.2771	-154.62996	22.03693
-10.47299	-159.65967	510.3272	-74.68804	-240.39111	-17.57375
14.83674	-110.40296	1400.33784	-166.35064	-367.73343	-12.55268
27.92799	-132.48356	2000.48262	-249.52596	-466.4887	-11.15794
30.54623	-150.31788	2237.27444	-276.68525	-501.57281	-14.78427
4.36375	-145.22236	1996.40001	-244.43359	-461.29105	-21.47903
-0.87275	-118.04625	1408.50307	-166.35064	-372.93108	-15.90006
0	-91.71939	649.1362	-74.68804	-259.88228	-14.50532
-1.7455	-34.8194	-77.56973	15.2771	-153.33055	-6.97371
2.61825	16.13582	-567.48385	76.3855	-75.36586	-5.30002
15.70949	37.36716	-759.36687	98.45242	-41.58117	2.23159
3.491	21.23134	-836.93661	101.84733	-24.68882	-1.39474
-6.10925	22.92985	-824.68876	103.54479	-25.98823	0
5.2365	22.08059	-828.77137	105.24224	-24.68882	-1.39474
11.34574	27.17611	-824.68876	103.54479	-25.98823	-1.11579
0	23.7791	-824.68876	103.54479	-25.98823	1.11579
6.982	11.88955	-824.68876	103.54479	-25.98823	-5.02107
1.7455	28.02537	-828.77137	101.84733	-24.68882	-1.11579
0	23.7791	-824.68876	103.54479	-25.98823	-0.5579
2.61825	21.23134	-824.68876	103.54479	-25.98823	2.51054
11.34574	27.17611	-820.60614	105.24224	-24.68882	1.11579
-5.2365	99.36267	-571.56646	113.72952	-74.06645	13.11058
-38.40098	76.43282	0	86.57023	-161.12702	-3.34738
-14.83674	-59.44775	694.04499	52.62112	-278.07404	0.5579
-4.36375	6.79403	1539.14684	23.76438	-380.72754	5.02107
9.60025	-72.18655	2078.05236	-11.88219	-465.18929	-2.51054
27.92799	-57.74924	2212.77874	-18.67201	-491.17752	0.5579
10.47299	0	1796.35174	16.97456	-431.40459	6.41581
7.85475	-0.84925	1151.29816	49.22621	-335.24815	2.51054
1.7455	-3.39701	440.9227	71.29313	-231.29523	-3.06843
1.7455	11.88955	-187.80041	93.36005	-139.03702	-4.74212
6.982	17.83432	-575.64908	101.84733	-75.36586	-5.02107
9.60025	23.7791	-759.36687	106.9397	-41.58117	-0.83685
3.491	17.83432	-824.68876	103.54479	-25.98823	-0.83685
4.36375	22.08059	-824.68876	103.54479	-25.98823	-3.34738
5.2365	25.47761	-816.52352	103.54479	-25.98823	-3.62633
8.7275	21.23134	-824.68876	106.9397	-25.98823	0.27895
7.85475	23.7791	-828.77137	101.84733	-24.68882	-3.90528
11.34574	25.47761	-820.60614	105.24224	-24.68882	-1.67369
2.61825	21.23134	-828.77137	101.84733	-24.68882	0.27895
2.61825	28.02537	-828.77137	101.84733	-24.68882	-0.5579
12.21849	27.17611	-824.68876	100.14988	-25.98823	-0.83685
-27.05524	157.11191	-420.50961	137.4939	-57.1741	13.11058
